time=0.000000000, qpos=[2.75 0], qvel=[0 0], normal_force=0.0, tangential_force=0.0, Fctrl=[9.9999999999997868 0], support_pos=2.76, support_vel=0.0, spring_force=np.float64(9.999999999999787), damping_force=np.float64(0.0), contact_flag=True, gap=0.0, contact_distance=0.0, rho=nan, mode=BOUNDARY, phase=SETTLE
time=0.007875000, qpos=[2.75003059901033 0], qvel=[0.0058573682124743211 0], normal_force=9.438866572283592, tangential_force=0.0, Fctrl=[9.7936799432955777 0], support_pos=2.76, support_vel=0.0, spring_force=np.float64(9.969400989669808), damping_force=np.float64(-0.17572104637422964), contact_flag=True, gap=-3.059901032997914e-05, contact_distance=-3.059901032997914e-05, rho=0.0, mode=CONTACT, phase=SETTLE
time=0.008000000, qpos=[2.7500313367253155 0], qvel=[0.0059017198838508195 0], normal_force=9.44291101086346, tangential_force=0.0, Fctrl=[9.7916116781687403 0], support_pos=2.76, support_vel=0.0, spring_force=np.float64(9.968663274684264), damping_force=np.float64(-0.17705159651552457), contact_flag=True, gap=-3.1336725315522784e-05, contact_distance=-3.1336725315522784e-05, rho=0.0, mode=CONTACT, phase=SETTLE
time=0.008125000, qpos=[2.750032079888749 0], qvel=[0.0059453074672639796 0], normal_force=9.446912588412935, tangential_force=0.0, Fctrl=[9.7895608872328861 0], support_pos=2.76, support_vel=0.0, spring_force=np.float64(9.967920111250805), damping_force=np.float64(-0.1783592240179194), contact_flag=True, gap=-3.207988874898149e-05, contact_distance=-3.207988874898149e-05, rho=0.0, mode=CONTACT, phase=SETTLE
time=0.008250000, qpos=[2.750032828406062 0], qvel=[0.0059881385046164732 0], normal_force=9.450871710064629, tangential_force=0.0, Fctrl=[9.787527438799291 0], support_pos=2.76, support_vel=0.0, spring_force=np.float64(9.967171593937785), damping_force=np.float64(-0.1796441551384942), contact_flag=True, gap=-3.28284060620021e-05, contact_distance=-3.28284060620021e-05, rho=0.0, mode=CONTACT, phase=SETTLE
time=0.008375000, qpos=[2.750033582183621 0], qvel=[0.0060302204707083059 0], normal_force=9.45478877733063, tangential_force=0.0, Fctrl=[9.7855112022574993 0], support_pos=2.76, support_vel=0.0, spring_force=np.float64(9.966417816378748), damping_force=np.float64(-0.18090661412124917), contact_flag=True, gap=-3.358218362103926e-05, contact_distance=-3.358218362103926e-05, rho=0.0, mode=CONTACT, phase=SETTLE
time=0.008500000, qpos=[2.7500343411287176 0], qvel=[0.0060715607738241646 0], normal_force=9.458664188123967, tangential_force=0.0, Fctrl=[9.7835120480674771 0], support_pos=2.76, support_vel=0.0, spring_force=np.float64(9.965658871282201), damping_force=np.float64(-0.18214682321472495), contact_flag=True, gap=-3.4341128717585434e-05, contact_distance=-3.4341128717585434e-05, rho=0.0, mode=CONTACT, phase=SETTLE
time=0.008625000, qpos=[2.750035105149562 0], qvel=[0.0061121667563171032 0], normal_force=9.462498336785046, tangential_force=0.0, Fctrl=[9.7815298477483203 0], support_pos=2.76, support_vel=0.0, spring_force=np.float64(9.964894850437833), damping_force=np.float64(-0.18336500268951308), contact_flag=True, gap=-3.510514956195365e-05, contact_distance=-3.510514956195365e-05, rho=0.0, mode=CONTACT, phase=SETTLE
time=0.008750000, qpos=[2.750035874155274 0], qvel=[0.0061520456951875127 0], normal_force=9.466291614103687, tangential_force=0.0, Fctrl=[9.7795644738702094 0], support_pos=2.76, support_vel=0.0, spring_force=np.float64(9.964125844725835), damping_force=np.float64(-0.18456137085562538), contact_flag=True, gap=-3.587415527395166e-05, contact_distance=-3.587415527395166e-05, rho=0.0, mode=CONTACT, phase=SETTLE
time=0.008875000, qpos=[2.7500366480558744 0], qvel=[0.0061912048026583283 0], normal_force=9.470044407342389, tangential_force=0.0, Fctrl=[9.7776158000455933 0], support_pos=2.76, support_vel=0.0, spring_force=np.float64(9.963351944125343), damping_force=np.float64(-0.18573614407974984), contact_flag=True, gap=-3.6648055874444196e-05, contact_distance=-3.6648055874444196e-05, rho=0.0, mode=CONTACT, phase=SETTLE
time=0.009000000, qpos=[2.7500374267622778 0], qvel=[0.0062296512267462287 0], normal_force=9.473757100260833, tangential_force=0.0, Fctrl=[9.7756837009195969 0], support_pos=2.76, support_vel=0.0, spring_force=np.float64(9.962573237721983), damping_force=np.float64(-0.18688953680238685), contact_flag=True, gap=-3.7426762277803505e-05, contact_distance=-3.7426762277803505e-05, rho=0.0, mode=CONTACT, phase=SETTLE
time=0.009125000, qpos=[2.7500382101862844 0], qvel=[0.0062673920518285745 0], normal_force=9.477430073140358, tangential_force=0.0, Fctrl=[9.7737680521605697 0], support_pos=2.76, support_vel=0.0, spring_force=np.float64(9.961789813715427), damping_force=np.float64(-0.18802176155485723), contact_flag=True, gap=-3.821018628435979e-05, contact_distance=-3.821018628435979e-05, rho=0.0, mode=CONTACT, phase=SETTLE
time=0.009250000, qpos=[2.750038998240572 0], qvel=[0.0063044342992061011 0], normal_force=9.481063702807102, tangential_force=0.0, Fctrl=[9.7718687304516401 0], support_pos=2.76, support_vel=0.0, spring_force=np.float64(9.961001759427823), damping_force=np.float64(-0.18913302897618303), contact_flag=True, gap=-3.899824057196355e-05, contact_distance=-3.899824057196355e-05, rho=0.0, mode=CONTACT, phase=SETTLE
time=0.009375000, qpos=[2.750039790838688 0], qvel=[0.0063407849276616683 0], normal_force=9.484658362655763, tangential_force=0.0, Fctrl=[9.7699856134819445 0], support_pos=2.76, support_vel=0.0, spring_force=np.float64(9.960209161311795), damping_force=np.float64(-0.19022354782985004), contact_flag=True, gap=-3.9790838687991936e-05, contact_distance=-3.9790838687991936e-05, rho=0.0, mode=CONTACT, phase=SETTLE
time=0.009500000, qpos=[2.7500405878950422 0], qvel=[0.006376450834014941 0], normal_force=9.488214422674544, tangential_force=0.0, Fctrl=[9.7681185799370951 0], support_pos=2.76, support_vel=0.0, spring_force=np.float64(9.959412104957543), damping_force=np.float64(-0.19129352502044822), contact_flag=True, gap=-4.058789504224336e-05, contact_distance=-4.058789504224336e-05, rho=0.0, mode=CONTACT, phase=SETTLE
time=0.009625000, qpos=[2.7500413893248989 0], qvel=[0.0064114388536727594 0], normal_force=9.491732249468793, tangential_force=0.0, Fctrl=[9.7662675094906604 0], support_pos=2.76, support_vel=0.0, spring_force=np.float64(9.958610675100843), damping_force=np.float64(-0.19234316561018278), contact_flag=True, gap=-4.138932489894387e-05, contact_distance=-4.138932489894387e-05, rho=0.0, mode=CONTACT, phase=SETTLE
time=0.009750000, qpos=[2.7500421950443692 0], qvel=[0.0064457557611754934 0], normal_force=9.49521220628519, tangential_force=0.0, Fctrl=[9.7644322827953243 0], support_pos=2.76, support_vel=0.0, spring_force=np.float64(9.95780495563059), damping_force=np.float64(-0.1933726728352648), contact_flag=True, gap=-4.219504436919763e-05, contact_distance=-4.219504436919763e-05, rho=0.0, mode=CONTACT, phase=SETTLE
time=0.009875000, qpos=[2.750043004970403 0], qvel=[0.0064794082707392599 0], normal_force=9.498654653035254, tangential_force=0.0, Fctrl=[9.7626127814746155 0], support_pos=2.76, support_vel=0.0, spring_force=np.float64(9.956995029596794), damping_force=np.float64(-0.1943822481221778), contact_flag=True, gap=-4.300497040299334e-05, contact_distance=-4.300497040299334e-05, rho=0.0, mode=CONTACT, phase=SETTLE
time=0.010000000, qpos=[2.7500438190207825 0], qvel=[0.0065124030367941796 0], normal_force=9.502059946320669, tangential_force=0.0, Fctrl=[9.7608088881134183 0], support_pos=2.76, support_vel=0.0, spring_force=np.float64(9.956180979217244), damping_force=np.float64(-0.1953720911038254), contact_flag=True, gap=-4.381902078254285e-05, contact_distance=-4.381902078254285e-05, rho=0.0, mode=CONTACT, phase=SETTLE
time=0.010125000, qpos=[2.7500446371141143 0], qvel=[0.0065447466545182735 0], normal_force=9.505428439456603, tangential_force=0.0, Fctrl=[9.7590204862499519 0], support_pos=2.76, support_vel=0.0, spring_force=np.float64(9.9553628858855), damping_force=np.float64(-0.1963423996355482), contact_flag=True, gap=-4.463711411428761e-05, contact_distance=-4.463711411428761e-05, rho=0.0, mode=CONTACT, phase=SETTLE
time=0.010250000, qpos=[2.7500454591698218 0], qvel=[0.0065764456603674424 0], normal_force=9.508760482496253, tangential_force=0.0, Fctrl=[9.7572474603669708 0], support_pos=2.76, support_vel=0.0, spring_force=np.float64(9.954540830177994), damping_force=np.float64(-0.19729336981102327), contact_flag=True, gap=-4.545916982179321e-05, contact_distance=-4.545916982179321e-05, rho=0.0, mode=CONTACT, phase=SETTLE
time=0.010375000, qpos=[2.7500462851081382 0], qvel=[0.0066075065326012816 0], normal_force=9.512056422254634, tangential_force=0.0, Fctrl=[9.7554896958835489 0], support_pos=2.76, support_vel=0.0, spring_force=np.float64(9.953714891861587), damping_force=np.float64(-0.19822519597803845), contact_flag=True, gap=-4.628510813819986e-05, contact_distance=-4.628510813819986e-05, rho=0.0, mode=CONTACT, phase=SETTLE
time=0.010500000, qpos=[2.7500471148500996 0], qvel=[0.0066379356918048957 0], normal_force=9.515316602333561, tangential_force=0.0, Fctrl=[9.7537470791460787 0], support_pos=2.76, support_vel=0.0, spring_force=np.float64(9.952885149900226), damping_force=np.float64(-0.19913807075414686), contact_flag=True, gap=-4.711485009956107e-05, contact_distance=-4.711485009956107e-05, rho=0.0, mode=CONTACT, phase=SETTLE
time=0.010625000, qpos=[2.7500479483175373 0], qvel=[0.0066677395014064604 0], normal_force=9.51854136314525, tangential_force=0.0, Fctrl=[9.7520194974202994 0], support_pos=2.76, support_vel=0.0, spring_force=np.float64(9.952051682462493), damping_force=np.float64(-0.2000321850421938), contact_flag=True, gap=-4.7948317537294116e-05, contact_distance=-4.7948317537294116e-05, rho=0.0, mode=CONTACT, phase=SETTLE
time=0.010750000, qpos=[2.7500487854330706 0], qvel=[0.0066969242681908419 0], normal_force=9.521731041935807, tangential_force=0.0, Fctrl=[9.7503068388834304 0], support_pos=2.76, support_vel=0.0, spring_force=np.float64(9.951214566929156), damping_force=np.float64(-0.20090772804572526), contact_flag=True, gap=-4.8785433070630546e-05, contact_distance=-4.8785433070630546e-05, rho=0.0, mode=CONTACT, phase=SETTLE
time=0.010875000, qpos=[2.7500496261201008 0], qvel=[0.0067254962428092953 0], normal_force=9.524885972811202, tangential_force=0.0, Fctrl=[9.7486089926146651 0], support_pos=2.76, support_vel=0.0, spring_force=np.float64(9.950373879898944), damping_force=np.float64(-0.20176488728427885), contact_flag=True, gap=-4.9626120100842996e-05, contact_distance=-4.9626120100842996e-05, rho=0.0, mode=CONTACT, phase=SETTLE
time=0.011000000, qpos=[2.7500504703028033 0], qvel=[0.0067534616202847286 0], normal_force=9.528006486759887, tangential_force=0.0, Fctrl=[9.7469258485879937 0], support_pos=2.76, support_vel=0.0, spring_force=np.float64(9.949529697196535), damping_force=np.float64(-0.20260384860854186), contact_flag=True, gap=-5.04703028032516e-05, contact_distance=-5.04703028032516e-05, rho=0.0, mode=CONTACT, phase=SETTLE
time=0.011125000, qpos=[2.750051317906121 0], qvel=[0.006780826540513242 0], normal_force=9.531092911677892, tangential_force=0.0, Fctrl=[9.7452572976633824 0], support_pos=2.76, support_vel=0.0, spring_force=np.float64(9.94868209387878), damping_force=np.float64(-0.20342479621539727), contact_flag=True, gap=-5.131790612100673e-05, contact_distance=-5.131790612100673e-05, rho=0.0, mode=CONTACT, phase=SETTLE
time=0.011250000, qpos=[2.7500521688557571 0], qvel=[0.0068075970887614282 0], normal_force=9.534145572391205, tangential_force=0.0, Fctrl=[9.7436032315798489 0], support_pos=2.76, support_vel=0.0, spring_force=np.float64(9.947831144242691), damping_force=np.float64(-0.20422791266284285), contact_flag=True, gap=-5.21688557570954e-05, contact_distance=-5.21688557570954e-05, rho=0.0, mode=CONTACT, phase=SETTLE
time=0.011375000, qpos=[2.750053023078169 0], qvel=[0.0068337792961600087 0], normal_force=9.537164790681928, tangential_force=0.0, Fctrl=[9.7419635429459746 0], support_pos=2.76, support_vel=0.0, spring_force=np.float64(9.946976921830775), damping_force=np.float64(-0.20501337888480026), contact_flag=True, gap=-5.3023078169012194e-05, contact_distance=-5.3023078169012194e-05, rho=0.0, mode=CONTACT, phase=SETTLE
time=0.011500000, qpos=[2.7500538805005617 0], qvel=[0.006859379140193014 0], normal_force=9.540150885311709, tangential_force=0.0, Fctrl=[9.7403381252323431 0], support_pos=2.76, support_vel=0.0, spring_force=np.float64(9.946119499438133), damping_force=np.float64(-0.20578137420579043), contact_flag=True, gap=-5.388050056165383e-05, contact_distance=-5.388050056165383e-05, rho=0.0, mode=CONTACT, phase=SETTLE
time=0.011625000, qpos=[2.7500547410508798 0], qvel=[0.0068844025451830927 0], normal_force=9.543104172044368, tangential_force=0.0, Fctrl=[9.7387268727645235 0], support_pos=2.76, support_vel=0.0, spring_force=np.float64(9.945258949120017), damping_force=np.float64(-0.20653207635549278), contact_flag=True, gap=-5.474105087976966e-05, contact_distance=-5.474105087976966e-05, rho=0.0, mode=CONTACT, phase=SETTLE
time=0.011750000, qpos=[2.7500556046578026 0], qvel=[0.006908855382773112 0], normal_force=9.546024963671677, tangential_force=0.0, Fctrl=[9.7371296807139611 0], support_pos=2.76, support_vel=0.0, spring_force=np.float64(9.944395342197154), damping_force=np.float64(-0.20726566148319336), contact_flag=True, gap=-5.560465780263257e-05, contact_distance=-5.560465780263257e-05, rho=0.0, mode=CONTACT, phase=SETTLE
time=0.011875000, qpos=[2.7500564712507365 0], qvel=[0.0069327434724033975 0], normal_force=9.548913570035724, tangential_force=0.0, Fctrl=[9.7355464450911953 0], support_pos=2.76, support_vel=0.0, spring_force=np.float64(9.943528749263297), damping_force=np.float64(-0.20798230417210192), contact_flag=True, gap=-5.647125073648951e-05, contact_distance=-5.647125073648951e-05, rho=0.0, mode=CONTACT, phase=SETTLE
time=0.012000000, qpos=[2.7500573407598092 0], qvel=[0.0069560725817853315 0], normal_force=9.551770298054407, tangential_force=0.0, Fctrl=[9.7339770627369937 0], support_pos=2.76, support_vel=0.0, spring_force=np.float64(9.942659240190554), damping_force=np.float64(-0.20868217745355994), contact_flag=True, gap=-5.734075980923237e-05, contact_distance=-5.734075980923237e-05, rho=0.0, mode=CONTACT, phase=SETTLE
time=0.012125000, qpos=[2.7500582131158628 0], qvel=[0.0069788484273706547 0], normal_force=9.554595451743518, tangential_force=0.0, Fctrl=[9.732421431315819 0], support_pos=2.76, support_vel=0.0, spring_force=np.float64(9.941786884136938), damping_force=np.float64(-0.20936545282111965), contact_flag=True, gap=-5.82131158628485e-05, contact_distance=-5.82131158628485e-05, rho=0.0, mode=CONTACT, phase=SETTLE
time=0.012250000, qpos=[2.7500590882504472 0], qvel=[0.0070010766748171919 0], normal_force=9.557389332240616, tangential_force=0.0, Fctrl=[9.7308794493080679 0], support_pos=2.76, support_vel=0.0, spring_force=np.float64(9.940911749552583), damping_force=np.float64(-0.21003230024451575), contact_flag=True, gap=-5.908825044720345e-05, contact_distance=-5.908825044720345e-05, rho=0.0, mode=CONTACT, phase=SETTLE
time=0.012375000, qpos=[2.7500599660958147 0], qvel=[0.0070227629394506233 0], normal_force=9.56015223783012, tangential_force=0.0, Fctrl=[9.7293510160015568 0], support_pos=2.76, support_vel=0.0, spring_force=np.float64(9.940033904185075), damping_force=np.float64(-0.2106828881835187), contact_flag=True, gap=-5.9966095814711906e-05, contact_distance=-5.9966095814711906e-05, rho=0.0, mode=CONTACT, phase=SETTLE
time=0.012500000, qpos=[2.7500608465849132 0], qvel=[0.0070439127867220524 0], normal_force=9.562884463965569, tangential_force=0.0, Fctrl=[9.7278360314848928 0], support_pos=2.76, support_vel=0.0, spring_force=np.float64(9.939153415086555), damping_force=np.float64(-0.21131738360166158), contact_flag=True, gap=-6.084658491323225e-05, contact_distance=-6.084658491323225e-05, rho=0.0, mode=CONTACT, phase=SETTLE
time=0.012625000, qpos=[2.7500617296513798 0], qvel=[0.0070645317326619682 0], normal_force=9.565586303293063, tangential_force=0.0, Fctrl=[9.7263343966400786 0], support_pos=2.76, support_vel=0.0, spring_force=np.float64(9.938270348619938), damping_force=np.float64(-0.21193595197985904), contact_flag=True, gap=-6.172965137984932e-05, contact_distance=-6.172965137984932e-05, rho=0.0, mode=CONTACT, phase=SETTLE
time=0.012750000, qpos=[2.7500626152295355 0], qvel=[0.0070846252443303448 0], normal_force=9.568258045675874, tangential_force=0.0, Fctrl=[9.7248460131343304 0], support_pos=2.76, support_vel=0.0, spring_force=np.float64(9.937384770464242), damping_force=np.float64(-0.21253875732991034), contact_flag=True, gap=-6.261522953554532e-05, contact_distance=-6.261522953554532e-05, rho=0.0, mode=CONTACT, phase=SETTLE
time=0.012875000, qpos=[2.7500635032543781 0], qvel=[0.0071041987402626515 0], normal_force=9.570899978216245, tangential_force=0.0, Fctrl=[9.723370783413813 0], support_pos=2.76, support_vel=0.0, spring_force=np.float64(9.936496745621692), damping_force=np.float64(-0.21312596220787955), contact_flag=True, gap=-6.350325437809445e-05, contact_distance=-6.350325437809445e-05, rho=0.0, mode=CONTACT, phase=SETTLE
time=0.013000000, qpos=[2.7500643936615772 0], qvel=[0.0071232575909123477 0], normal_force=9.573512385280322, tangential_force=0.0, Fctrl=[9.7219086106952393 0], support_pos=2.76, support_vel=0.0, spring_force=np.float64(9.935606338422609), damping_force=np.float64(-0.21369772772737045), contact_flag=True, gap=-6.439366157717785e-05, contact_distance=-6.439366157717785e-05, rho=0.0, mode=CONTACT, phase=SETTLE
time=0.013125000, qpos=[2.7500652863874673 0], qvel=[0.0071418071190892125 0], normal_force=9.576095548519653, tangential_force=0.0, Fctrl=[9.7204593989598322 0], support_pos=2.76, support_vel=0.0, spring_force=np.float64(9.934713612532509), damping_force=np.float64(-0.21425421357267638), contact_flag=True, gap=-6.528638746727822e-05, contact_distance=-6.528638746727822e-05, rho=0.0, mode=CONTACT, phase=SETTLE
time=0.013250000, qpos=[2.7500661813690424 0], qvel=[0.0071598526003942347 0], normal_force=9.578649746895115, tangential_force=0.0, Fctrl=[9.7190230529456088 0], support_pos=2.76, support_vel=0.0, spring_force=np.float64(9.933818630957436), damping_force=np.float64(-0.21479557801182705), contact_flag=True, gap=-6.618136904235072e-05, contact_distance=-6.618136904235072e-05, rho=0.0, mode=CONTACT, phase=SETTLE
time=0.013375000, qpos=[2.7500670785439505 0], qvel=[0.0071773992636505459 0], normal_force=9.581175256700728, tangential_force=0.0, Fctrl=[9.7175994781397765 0], support_pos=2.76, support_vel=0.0, spring_force=np.float64(9.932921456049293), damping_force=np.float64(-0.21532197790951638), contact_flag=True, gap=-6.707854395049395e-05, contact_distance=-6.707854395049395e-05, rho=0.0, mode=CONTACT, phase=SETTLE
time=0.013500000, qpos=[2.7500679778504868 0], qvel=[0.0071944522913304273 0], normal_force=9.583672351584596, tangential_force=0.0, Fctrl=[9.7161885807730304 0], support_pos=2.76, support_vel=0.0, spring_force=np.float64(9.932022149512942), damping_force=np.float64(-0.21583356873991283), contact_flag=True, gap=-6.797785048684446e-05, contact_distance=-6.797785048684446e-05, rho=0.0, mode=CONTACT, phase=SETTLE
