time=0.000000000, qpos=[2.75 0], qvel=[0 0], normal_force=0.0, tangential_force=0.0, Fctrl=[10 0], contact_flag=True, gap=0.0, contact_distance=0.0, rho=nan, mode=BOUNDARY, phase=SETTLE
time=0.011500000, qpos=[2.7500544907983429 0], qvel=[0.0069816393478959512 0], normal_force=9.786951284121233, tangential_force=0.0, Fctrl=[10 0], contact_flag=True, gap=-5.449079834285442e-05, contact_distance=-5.449079834285442e-05, rho=0.0, mode=QUASI_STICK, phase=SETTLE
time=0.011625000, qpos=[2.7500553668321475 0], qvel=[0.007008270437380797 0], normal_force=9.791547971415016, tangential_force=0.0, Fctrl=[10 0], contact_flag=True, gap=-5.5366832147463185e-05, contact_distance=-5.5366832147463185e-05, rho=0.0, mode=QUASI_STICK, phase=SETTLE
time=0.011750000, qpos=[2.7500562461230151 0], qvel=[0.0070343269409539203 0], normal_force=9.796099751820526, tangential_force=0.0, Fctrl=[10 0], contact_flag=True, gap=-5.624612301513565e-05, contact_distance=-5.624612301513565e-05, rho=0.0, mode=QUASI_STICK, phase=SETTLE
time=0.011875000, qpos=[2.7500571285998241 0], qvel=[0.007059814471976354 0], normal_force=9.800607010381347, tangential_force=0.0, Fctrl=[10 0], contact_flag=True, gap=-5.712859982409668e-05, contact_distance=-5.712859982409668e-05, rho=0.0, mode=QUASI_STICK, phase=SETTLE
time=0.012000000, qpos=[2.7500580141921485 0], qvel=[0.0070847385956786853 0], normal_force=9.805070128730282, tangential_force=0.0, Fctrl=[10 0], contact_flag=True, gap=-5.801419214845893e-05, contact_distance=-5.801419214845893e-05, rho=0.0, mode=QUASI_STICK, phase=SETTLE
time=0.012125000, qpos=[2.750058902830252 0], qvel=[0.0071091048295874003 0], normal_force=9.809489485115588, tangential_force=0.0, Fctrl=[10 0], contact_flag=True, gap=-5.89028302520056e-05, contact_distance=-5.89028302520056e-05, rho=0.0, mode=QUASI_STICK, phase=SETTLE
time=0.012250000, qpos=[2.7500597944450824 0], qvel=[0.0071329186439479516 0], normal_force=9.813865454428107, tangential_force=0.0, Fctrl=[10 0], contact_flag=True, gap=-5.979444508241727e-05, contact_distance=-5.979444508241727e-05, rho=0.0, mode=QUASI_STICK, phase=SETTLE
time=0.012375000, qpos=[2.7500606889682651 0], qvel=[0.007156185462144438 0], normal_force=9.818198408227113, tangential_force=0.0, Fctrl=[10 0], contact_flag=True, gap=-6.0688968265054655e-05, contact_distance=-6.0688968265054655e-05, rho=0.0, mode=QUASI_STICK, phase=SETTLE
time=0.012500000, qpos=[2.7500615863320976 0], qvel=[0.0071789106611160492 0], normal_force=9.82248871476814, tangential_force=0.0, Fctrl=[10 0], contact_flag=True, gap=-6.158633209762954e-05, contact_distance=-6.158633209762954e-05, rho=0.0, mode=QUASI_STICK, phase=SETTLE
time=0.012625000, qpos=[2.750062486469544 0], qvel=[0.0072010995717700322 0], normal_force=9.826736739028465, tangential_force=0.0, Fctrl=[10 0], contact_flag=True, gap=-6.248646954398751e-05, contact_distance=-6.248646954398751e-05, rho=0.0, mode=QUASI_STICK, phase=SETTLE
time=0.012750000, qpos=[2.7500633893142288 0], qvel=[0.0072227574793914742 0], normal_force=9.830942842734546, tangential_force=0.0, Fctrl=[10 0], contact_flag=True, gap=-6.338931422877891e-05, contact_distance=-6.338931422877891e-05, rho=0.0, mode=QUASI_STICK, phase=SETTLE
time=0.012875000, qpos=[2.7500642948004317 0], qvel=[0.0072438896240496565 0], normal_force=9.835107384388175, tangential_force=0.0, Fctrl=[10 0], contact_flag=True, gap=-6.429480043168567e-05, contact_distance=-6.429480043168567e-05, rho=0.0, mode=QUASI_STICK, phase=SETTLE
time=0.013000000, qpos=[2.7500652028630816 0], qvel=[0.0072645012010011346 0], normal_force=9.839230719292454, tangential_force=0.0, Fctrl=[10 0], contact_flag=True, gap=-6.520286308164813e-05, contact_distance=-6.520286308164813e-05, rho=0.0, mode=QUASI_STICK, phase=SETTLE
time=0.013125000, qpos=[2.750066113437752 0], qvel=[0.0072845973610895778 0], normal_force=9.843313199579713, tangential_force=0.0, Fctrl=[10 0], contact_flag=True, gap=-6.611343775198009e-05, contact_distance=-6.611343775198009e-05, rho=0.0, mode=QUASI_STICK, phase=SETTLE
time=0.013250000, qpos=[2.7500670264606533 0], qvel=[0.0073041832111421139 0], normal_force=9.847355174233838, tangential_force=0.0, Fctrl=[10 0], contact_flag=True, gap=-6.702646065326334e-05, contact_distance=-6.702646065326334e-05, rho=0.0, mode=QUASI_STICK, phase=SETTLE
time=0.013375000, qpos=[2.7500679418686302 0], qvel=[0.0073232638143628844 0], normal_force=9.851356989122085, tangential_force=0.0, Fctrl=[10 0], contact_flag=True, gap=-6.79418686302391e-05, contact_distance=-6.79418686302391e-05, rho=0.0, mode=QUASI_STICK, phase=SETTLE
time=0.013500000, qpos=[2.7500688595991543 0], qvel=[0.0073418441907226236 0], normal_force=9.855318987015922, tangential_force=0.0, Fctrl=[10 0], contact_flag=True, gap=-6.885959915425843e-05, contact_distance=-6.885959915425843e-05, rho=0.0, mode=QUASI_STICK, phase=SETTLE
time=0.013625000, qpos=[2.7500697795903188 0], qvel=[0.0073599293173456336 0], normal_force=9.859241507619204, tangential_force=0.0, Fctrl=[10 0], contact_flag=True, gap=-6.97795903188414e-05, contact_distance=-6.97795903188414e-05, rho=0.0, mode=QUASI_STICK, phase=SETTLE
time=0.013750000, qpos=[2.7500707017808348 0], qvel=[0.0073775241288932328 0], normal_force=9.863124887595037, tangential_force=0.0, Fctrl=[10 0], contact_flag=True, gap=-7.070178083479206e-05, contact_distance=-7.070178083479206e-05, rho=0.0, mode=QUASI_STICK, phase=SETTLE
time=0.013875000, qpos=[2.7500716261100244 0], qvel=[0.007394633517943853 0], normal_force=9.86696946059029, tangential_force=0.0, Fctrl=[10 0], contact_flag=True, gap=-7.162611002442532e-05, contact_distance=-7.162611002442532e-05, rho=0.0, mode=QUASI_STICK, phase=SETTLE
time=0.014000000, qpos=[2.7500725525178162 0], qvel=[0.0074112623353700668 0], normal_force=9.870775557260972, tangential_force=0.0, Fctrl=[10 0], contact_flag=True, gap=-7.255251781623784e-05, contact_distance=-7.255251781623784e-05, rho=0.0, mode=QUASI_STICK, phase=SETTLE
time=0.014125000, qpos=[2.75007348094474 0], qvel=[0.0074274153907124456 0], normal_force=9.874543505298455, tangential_force=0.0, Fctrl=[10 0], contact_flag=True, gap=-7.348094474002309e-05, contact_distance=-7.348094474002309e-05, rho=0.0, mode=QUASI_STICK, phase=SETTLE
time=0.014250000, qpos=[2.7500744113319215 0], qvel=[0.0074430974525501389 0], normal_force=9.878273629454421, tangential_force=0.0, Fctrl=[10 0], contact_flag=True, gap=-7.441133192154226e-05, contact_distance=-7.441133192154226e-05, rho=0.0, mode=QUASI_STICK, phase=SETTLE
time=0.014375000, qpos=[2.7500753436210776 0], qvel=[0.0074583132488683359 0], normal_force=9.881966251566654, tangential_force=0.0, Fctrl=[10 0], contact_flag=True, gap=-7.534362107763926e-05, contact_distance=-7.534362107763926e-05, rho=0.0, mode=QUASI_STICK, phase=SETTLE
time=0.014500000, qpos=[2.7500762777545109 0], qvel=[0.0074730674674225043 0], normal_force=9.88562169058352, tangential_force=0.0, Fctrl=[10 0], contact_flag=True, gap=-7.627775451091168e-05, contact_distance=-7.627775451091168e-05, rho=0.0, mode=QUASI_STICK, phase=SETTLE
time=0.014625000, qpos=[2.7500772136751053 0], qvel=[0.0074873647560995647 0], normal_force=9.889240262590407, tangential_force=0.0, Fctrl=[10 0], contact_flag=True, gap=-7.721367510526989e-05, contact_distance=-7.721367510526989e-05, rho=0.0, mode=QUASI_STICK, phase=SETTLE
time=0.014750000, qpos=[2.7500781513263206 0], qvel=[0.0075012097232757639 0], normal_force=9.892822280833766, tangential_force=0.0, Fctrl=[10 0], contact_flag=True, gap=-7.815132632060795e-05, contact_distance=-7.815132632060795e-05, rho=0.0, mode=QUASI_STICK, phase=SETTLE
time=0.014875000, qpos=[2.7500790906521879 0], qvel=[0.0075146069381715431 0], normal_force=9.896368055745997, tangential_force=0.0, Fctrl=[10 0], contact_flag=True, gap=-7.909065218791866e-05, contact_distance=-7.909065218791866e-05, rho=0.0, mode=QUASI_STICK, phase=SETTLE
time=0.015000000, qpos=[2.7500800315973044 0], qvel=[0.0075275609312032933 0], normal_force=9.899877894970134, tangential_force=0.0, Fctrl=[10 0], contact_flag=True, gap=-8.003159730440856e-05, contact_distance=-8.003159730440856e-05, rho=0.0, mode=QUASI_STICK, phase=SETTLE
time=0.015125000, qpos=[2.7500809741068286 0], qvel=[0.0075400761943320268 0], normal_force=9.903352103384286, tangential_force=0.0, Fctrl=[10 0], contact_flag=True, gap=-8.097410682861295e-05, contact_distance=-8.097410682861295e-05, rho=0.0, mode=QUASI_STICK, phase=SETTLE
time=0.015250000, qpos=[2.7500819181264764 0], qvel=[0.0075521571814089906 0], normal_force=9.906790983128017, tangential_force=0.0, Fctrl=[10 0], contact_flag=True, gap=-8.191812647639907e-05, contact_distance=-8.191812647639907e-05, rho=0.0, mode=QUASI_STICK, phase=SETTLE
time=0.015375000, qpos=[2.7500828636025147 0], qvel=[0.0075638083085179881 0], normal_force=9.91019483362306, tangential_force=0.0, Fctrl=[10 0], contact_flag=True, gap=-8.286360251474889e-05, contact_distance=-8.286360251474889e-05, rho=0.0, mode=QUASI_STICK, phase=SETTLE
time=0.015500000, qpos=[2.7500838104817591 0], qvel=[0.0075750339543151054 0], normal_force=9.913563951602525, tangential_force=0.0, Fctrl=[10 0], contact_flag=True, gap=-8.381048175909456e-05, contact_distance=-8.381048175909456e-05, rho=0.0, mode=QUASI_STICK, phase=SETTLE
time=0.015625000, qpos=[2.7500847587115667 0], qvel=[0.0075858384603647898 0], normal_force=9.916898631130039, tangential_force=0.0, Fctrl=[10 0], contact_flag=True, gap=-8.475871156665704e-05, contact_distance=-8.475871156665704e-05, rho=0.0, mode=QUASI_STICK, phase=SETTLE
time=0.015750000, qpos=[2.7500857082398329 0], qvel=[0.0075962261314735354 0], normal_force=9.92019916362632, tangential_force=0.0, Fctrl=[10 0], contact_flag=True, gap=-8.570823983289344e-05, contact_distance=-8.570823983289344e-05, rho=0.0, mode=QUASI_STICK, phase=SETTLE
time=0.015875000, qpos=[2.7500866590149875 0], qvel=[0.0076062012360202458 0], normal_force=9.923465837894392, tangential_force=0.0, Fctrl=[10 0], contact_flag=True, gap=-8.665901498750017e-05, contact_distance=-8.665901498750017e-05, rho=0.0, mode=QUASI_STICK, phase=SETTLE
time=0.016000000, qpos=[2.7500876109859882 0], qvel=[0.007615768006283447 0], normal_force=9.926698940139142, tangential_force=0.0, Fctrl=[10 0], contact_flag=True, gap=-8.761098598819572e-05, contact_distance=-8.761098598819572e-05, rho=0.0, mode=QUASI_STICK, phase=SETTLE
time=0.016125000, qpos=[2.7500885641023181 0], qvel=[0.0076249306387660542 0], normal_force=9.929898753995342, tangential_force=0.0, Fctrl=[10 0], contact_flag=True, gap=-8.856410231805611e-05, contact_distance=-8.856410231805611e-05, rho=0.0, mode=QUASI_STICK, phase=SETTLE
time=0.016250000, qpos=[2.7500895183139797 0], qvel=[0.0076336932945166363 0], normal_force=9.933065560547826, tangential_force=0.0, Fctrl=[10 0], contact_flag=True, gap=-8.951831397974175e-05, contact_distance=-8.951831397974175e-05, rho=0.0, mode=QUASI_STICK, phase=SETTLE
time=0.016375000, qpos=[2.7500904735714924 0], qvel=[0.007642060099448158 0], normal_force=9.936199638357955, tangential_force=0.0, Fctrl=[10 0], contact_flag=True, gap=-9.047357149238877e-05, contact_distance=-9.047357149238877e-05, rho=0.0, mode=QUASI_STICK, phase=SETTLE
time=0.016500000, qpos=[2.7500914298258854 0], qvel=[0.0076500351446534137 0], normal_force=9.939301263482214, tangential_force=0.0, Fctrl=[10 0], contact_flag=True, gap=-9.142982588539184e-05, contact_distance=-9.142982588539184e-05, rho=0.0, mode=QUASI_STICK, phase=SETTLE
time=0.016625000, qpos=[2.7500923870286962 0], qvel=[0.0076576224867181365 0], normal_force=9.942370709500421, tangential_force=0.0, Fctrl=[10 0], contact_flag=True, gap=-9.238702869618365e-05, contact_distance=-9.238702869618365e-05, rho=0.0, mode=QUASI_STICK, phase=SETTLE
time=0.016750000, qpos=[2.7500933451319649 0], qvel=[0.0076648261480305839 0], normal_force=9.945408247536008, tangential_force=0.0, Fctrl=[10 0], contact_flag=True, gap=-9.33451319649059e-05, contact_distance=-9.33451319649059e-05, rho=0.0, mode=QUASI_STICK, phase=SETTLE
time=0.016875000, qpos=[2.7500943040882295 0], qvel=[0.0076716501170885831 0], normal_force=9.948414146277198, tangential_force=0.0, Fctrl=[10 0], contact_flag=True, gap=-9.43040882295243e-05, contact_distance=-9.43040882295243e-05, rho=0.0, mode=QUASI_STICK, phase=SETTLE
time=0.017000000, qpos=[2.7500952638505232 0], qvel=[0.0076780983488039332 0], normal_force=9.9513886720034, tangential_force=0.0, Fctrl=[10 0], contact_flag=True, gap=-9.5263850523164e-05, contact_distance=-9.5263850523164e-05, rho=0.0, mode=QUASI_STICK, phase=SETTLE
time=0.017125000, qpos=[2.7500962243723688 0], qvel=[0.0076841747648035081 0], normal_force=9.954332088604797, tangential_force=0.0, Fctrl=[10 0], contact_flag=True, gap=-9.622437236878056e-05, contact_distance=-9.622437236878056e-05, rho=0.0, mode=QUASI_STICK, phase=SETTLE
time=0.017250000, qpos=[2.7500971856077756 0], qvel=[0.0076898832537279083 0], normal_force=9.957244657606083, tangential_force=0.0, Fctrl=[10 0], contact_flag=True, gap=-9.718560777560725e-05, contact_distance=-9.718560777560725e-05, rho=0.0, mode=QUASI_STICK, phase=SETTLE
time=0.017375000, qpos=[2.7500981475112347 0], qvel=[0.0076952276715271479 0], normal_force=9.96012663818776, tangential_force=0.0, Fctrl=[10 0], contact_flag=True, gap=-9.81475112347141e-05, contact_distance=-9.81475112347141e-05, rho=0.0, mode=QUASI_STICK, phase=SETTLE
time=0.017500000, qpos=[2.750099110037715 0], qvel=[0.0077002118417536774 0], normal_force=9.962978287208315, tangential_force=0.0, Fctrl=[10 0], contact_flag=True, gap=-9.911003771501115e-05, contact_distance=-9.911003771501115e-05, rho=0.0, mode=QUASI_STICK, phase=SETTLE
time=0.017625000, qpos=[2.7501000731426597 0], qvel=[0.007704839555852638 0], normal_force=9.96579985922725, tangential_force=0.0, Fctrl=[10 0], contact_flag=True, gap=-0.00010007314265969569, contact_distance=-0.00010007314265969569, rho=0.0, mode=QUASI_STICK, phase=SETTLE
time=0.017750000, qpos=[2.7501010367819814 0], qvel=[0.0077091145734492312 0], normal_force=9.968591606524557, tangential_force=0.0, Fctrl=[10 0], contact_flag=True, gap=-0.00010103678198136734, contact_distance=-0.00010103678198136734, rho=0.0, mode=QUASI_STICK, phase=SETTLE
time=0.017875000, qpos=[2.7501020009120594 0], qvel=[0.0077130406226336616 0], normal_force=9.971353779125485, tangential_force=0.0, Fctrl=[10 0], contact_flag=True, gap=-0.00010200091205936346, contact_distance=-0.00010200091205936346, rho=0.0, mode=QUASI_STICK, phase=SETTLE
time=0.018000000, qpos=[2.7501029654897344 0], qvel=[0.0077166214002429758 0], normal_force=9.974086624818469, tangential_force=0.0, Fctrl=[10 0], contact_flag=True, gap=-0.0001029654897344301, contact_distance=-0.0001029654897344301, rho=0.0, mode=QUASI_STICK, phase=SETTLE
time=0.018125000, qpos=[2.7501039304723061 0], qvel=[0.0077198605721406676 0], normal_force=9.976790389179385, tangential_force=0.0, Fctrl=[10 0], contact_flag=True, gap=-0.00010393047230605745, contact_distance=-0.00010393047230605745, rho=0.0, mode=QUASI_STICK, phase=SETTLE
time=0.018250000, qpos=[2.7501048958175276 0], qvel=[0.0077227617734932441 0], normal_force=9.979465315590117, tangential_force=0.0, Fctrl=[10 0], contact_flag=True, gap=-0.00010489581752759491, contact_distance=-0.00010489581752759491, rho=0.0, mode=QUASI_STICK, phase=SETTLE
time=0.018375000, qpos=[2.7501058614836036 0], qvel=[0.0077253286090444798 0], normal_force=9.982111645262373, tangential_force=0.0, Fctrl=[10 0], contact_flag=True, gap=-0.00010586148360358649, contact_distance=-0.00010586148360358649, rho=0.0, mode=QUASI_STICK, phase=SETTLE
time=0.018500000, qpos=[2.7501068274291853 0], qvel=[0.0077275646533866826 0], normal_force=9.984729617256848, tangential_force=0.0, Fctrl=[10 0], contact_flag=True, gap=-0.00010682742918532995, contact_distance=-0.00010682742918532995, rho=0.0, mode=QUASI_STICK, phase=SETTLE
time=0.018625000, qpos=[2.7501077936133669 0], qvel=[0.0077294734512295769 0], normal_force=9.987319468503252, tangential_force=0.0, Fctrl=[10 0], contact_flag=True, gap=-0.00010779361336687998, contact_distance=-0.00010779361336687998, rho=0.0, mode=QUASI_STICK, phase=SETTLE
time=0.018750000, qpos=[2.7501087599956815 0], qvel=[0.0077310585176666707 0], normal_force=9.989881433821235, tangential_force=0.0, Fctrl=[10 0], contact_flag=True, gap=-0.00010875999568149552, contact_distance=-0.00010875999568149552, rho=0.0, mode=QUASI_STICK, phase=SETTLE
time=0.018875000, qpos=[2.750109726536099 0], qvel=[0.0077323233384390157 0], normal_force=9.992415745943294, tangential_force=0.0, Fctrl=[10 0], contact_flag=True, gap=-0.0001097265360989752, contact_distance=-0.0001097265360989752, rho=0.0, mode=QUASI_STICK, phase=SETTLE
time=0.019000000, qpos=[2.7501106931950203 0], qvel=[0.0077332713701961037 0], normal_force=9.994922635530726, tangential_force=0.0, Fctrl=[10 0], contact_flag=True, gap=-0.00011069319502032826, contact_distance=-0.00011069319502032826, rho=0.0, mode=QUASI_STICK, phase=SETTLE
time=0.019125000, qpos=[2.7501116599332756 0], qvel=[0.0077339060407547629 0], normal_force=9.99740233119723, tangential_force=0.0, Fctrl=[10 0], contact_flag=True, gap=-0.00011165993327555412, contact_distance=-0.00011165993327555412, rho=0.0, mode=QUASI_STICK, phase=SETTLE
time=0.019250000, qpos=[2.7501126267121192 0], qvel=[0.0077342307493551091 0], normal_force=9.999855059526622, tangential_force=0.0, Fctrl=[10 0], contact_flag=True, gap=-0.0001126267121192015, contact_distance=-0.0001126267121192015, rho=0.0, mode=QUASI_STICK, phase=SETTLE
time=0.019375000, qpos=[2.7501135934932277 0], qvel=[0.0077342488669142817 0], normal_force=10.00228104509481, tangential_force=0.0, Fctrl=[10 0], contact_flag=True, gap=-0.00011359349322770385, contact_distance=-0.00011359349322770385, rho=0.0, mode=QUASI_STICK, phase=SETTLE
time=0.019500000, qpos=[2.7501145602386949 0], qvel=[0.0077339637362774305 0], normal_force=10.004680510487098, tangential_force=0.0, Fctrl=[10 0], contact_flag=True, gap=-0.00011456023869493848, contact_distance=-0.00011456023869493848, rho=0.0, mode=QUASI_STICK, phase=SETTLE
time=0.019625000, qpos=[2.7501155269110291 0], qvel=[0.0077333786724665433 0], normal_force=10.007053676318554, tangential_force=0.0, Fctrl=[10 0], contact_flag=True, gap=-0.00011552691102911794, contact_distance=-0.00011552691102911794, rho=0.0, mode=QUASI_STICK, phase=SETTLE
time=0.019750000, qpos=[2.7501164934731497 0], qvel=[0.0077324969629267238 0], normal_force=10.009400761254206, tangential_force=0.0, Fctrl=[10 0], contact_flag=True, gap=-0.00011649347314968139, contact_distance=-0.00011649347314968139, rho=0.0, mode=QUASI_STICK, phase=SETTLE
time=0.019875000, qpos=[2.7501174598883833 0], qvel=[0.0077313218677699481 0], normal_force=10.011721982026724, tangential_force=0.0, Fctrl=[10 0], contact_flag=True, gap=-0.0001174598883832978, contact_distance=-0.0001174598883832978, rho=0.0, mode=QUASI_STICK, phase=SETTLE
time=0.020000000, qpos=[2.7501184261204608 0], qvel=[0.0077298566200166077 0], normal_force=10.014017553456155, tangential_force=0.0, Fctrl=[10 0], contact_flag=True, gap=-0.00011842612046075729, contact_distance=-0.00011842612046075729, rho=0.0, mode=QUASI_STICK, phase=SETTLE
time=0.020125000, qpos=[2.7501193921335139 0], qvel=[0.0077281044258345885 0], normal_force=10.016287688469374, tangential_force=0.0, Fctrl=[10 0], contact_flag=True, gap=-0.00011939213351386258, contact_distance=-0.00011939213351386258, rho=0.0, mode=QUASI_STICK, phase=SETTLE
time=0.020250000, qpos=[2.7501203578920719 0], qvel=[0.0077260684647759165 0], normal_force=10.018532598118254, tangential_force=0.0, Fctrl=[10 0], contact_flag=True, gap=-0.0001203578920718762, contact_distance=-0.0001203578920718762, rho=0.0, mode=QUASI_STICK, phase=SETTLE
time=0.020375000, qpos=[2.750121323361058 0], qvel=[0.0077237518900111352 0], normal_force=10.020752491597552, tangential_force=0.0, Fctrl=[10 0], contact_flag=True, gap=-0.00012132336105796782, contact_distance=-0.00012132336105796782, rho=0.0, mode=QUASI_STICK, phase=SETTLE
